country_id,population,gdp,inflation,employment,unemployment,year,month,day,outlier
8270,3843884,106000675024.309,5.136,60.027,3.914,2000,8,20,-1
8271,3844051,106025645130.319,5.134,60.028,3.913,2000,8,21,-1
8272,3844218,106050615236.33,5.132,60.029,3.911,2000,8,22,-1
8273,3844384,106075585342.34,5.13,60.03,3.909,2000,8,23,-1
8274,3844551,106100555448.35,5.128,60.031,3.907,2000,8,24,-1
8275,3844718,106125525554.361,5.126,60.032,3.906,2000,8,25,-1
8276,3844885,106150495660.371,5.124,60.033,3.904,2000,8,26,-1
8277,3845052,106175465766.381,5.122,60.033,3.902,2000,8,27,-1
8278,3845219,106200435872.392,5.12,60.034,3.9,2000,8,28,-1
8279,3845386,106225405978.402,5.118,60.035,3.899,2000,8,29,-1
8280,3845552,106250376084.412,5.116,60.036,3.897,2000,8,30,-1
8281,3845719,106275346190.423,5.114,60.037,3.895,2000,8,31,-1
8282,3845886,106300316296.433,5.112,60.038,3.893,2000,9,1,-1
8283,3846053,106325286402.443,5.11,60.039,3.892,2000,9,2,-1
8284,3846220,106350256508.454,5.108,60.039,3.89,2000,9,3,-1
8285,3846387,106375226614.464,5.106,60.04,3.888,2000,9,4,-1
8286,3846554,106400196720.474,5.104,60.041,3.886,2000,9,5,-1
8287,3846720,106425166826.485,5.102,60.042,3.885,2000,9,6,-1
8288,3846887,106450136932.495,5.1,60.043,3.883,2000,9,7,-1
8289,3847054,106475107038.505,5.098,60.044,3.881,2000,9,8,-1
8290,3847221,106500077144.516,5.096,60.045,3.879,2000,9,9,-1
8291,3847388,106525047250.526,5.095,60.045,3.878,2000,9,10,-1
8292,3847555,106550017356.536,5.093,60.046,3.876,2000,9,11,-1
8293,3847722,106574987462.547,5.091,60.047,3.874,2000,9,12,-1
8294,3847888,106599957568.557,5.089,60.048,3.872,2000,9,13,-1
8295,3848055,106624927674.567,5.087,60.049,3.871,2000,9,14,-1
8296,3848222,106649897780.578,5.085,60.05,3.869,2000,9,15,-1
8297,3848389,106674867886.588,5.083,60.05,3.867,2000,9,16,-1
8298,3848556,106699837992.599,5.081,60.051,3.865,2000,9,17,-1
8299,3848723,106724808098.609,5.079,60.052,3.864,2000,9,18,-1
8300,3848890,106749778204.619,5.077,60.053,3.862,2000,9,19,-1
8301,3849056,106774748310.63,5.075,60.054,3.86,2000,9,20,-1
8302,3849223,106799718416.64,5.073,60.055,3.858,2000,9,21,-1
8303,3849390,106824688522.65,5.071,60.056,3.857,2000,9,22,-1
8304,3849557,106849658628.661,5.069,60.056,3.855,2000,9,23,-1
8305,3849724,106874628734.671,5.067,60.057,3.853,2000,9,24,-1
8306,3849891,106899598840.681,5.065,60.058,3.851,2000,9,25,-1
8307,3850058,106924568946.692,5.063,60.059,3.85,2000,9,26,-1
8308,3850224,106949539052.702,5.061,60.06,3.848,2000,9,27,-1
8309,3850391,106974509158.712,5.059,60.061,3.846,2000,9,28,-1
8310,3850558,106999479264.723,5.057,60.062,3.844,2000,9,29,-1
8311,3850725,107024449370.733,5.055,60.062,3.843,2000,9,30,-1
8312,3850892,107049419476.743,5.053,60.063,3.841,2000,10,1,-1
8313,3851059,107074389582.754,5.051,60.064,3.839,2000,10,2,-1
8314,3851226,107099359688.764,5.049,60.065,3.837,2000,10,3,-1
8315,3851392,107124329794.774,5.047,60.066,3.836,2000,10,4,-1
8316,3851559,107149299900.785,5.045,60.067,3.834,2000,10,5,-1
8317,3851726,107174270006.795,5.044,60.068,3.832,2000,10,6,-1
8318,3851893,107199240112.805,5.042,60.068,3.83,2000,10,7,-1
8319,3852060,107224210218.816,5.04,60.069,3.829,2000,10,8,-1
8320,3852227,107249180324.826,5.038,60.07,3.827,2000,10,9,-1
8321,3852394,107274150430.836,5.036,60.071,3.825,2000,10,10,-1
8322,3852560,107299120536.847,5.034,60.072,3.823,2000,10,11,-1
8323,3852727,107324090642.857,5.032,60.073,3.822,2000,10,12,-1
8324,3852894,107349060748.867,5.03,60.074,3.82,2000,10,13,-1
8325,3853061,107374030854.878,5.028,60.074,3.818,2000,10,14,-1
8326,3853228,107399000960.888,5.026,60.075,3.816,2000,10,15,-1
8327,3853395,107423971066.898,5.024,60.076,3.815,2000,10,16,-1
8328,3853562,107448941172.909,5.022,60.077,3.813,2000,10,17,-1
8329,3853728,107473911278.919,5.02,60.078,3.811,2000,10,18,-1
8330,3853895,107498881384.93,5.018,60.079,3.809,2000,10,19,-1
8331,3854062,107523851490.94,5.016,60.08,3.808,2000,10,20,-1
8332,3854229,107548821596.95,5.014,60.08,3.806,2000,10,21,-1
8333,3854396,107573791702.961,5.012,60.081,3.804,2000,10,22,-1
8334,3854563,107598761808.971,5.01,60.082,3.802,2000,10,23,-1
8335,3854729,107623731914.981,5.008,60.083,3.801,2000,10,24,-1
8336,3854896,107648702020.992,5.006,60.084,3.799,2000,10,25,-1
8337,3855063,107673672127.002,5.004,60.085,3.797,2000,10,26,-1
8338,3855230,107698642233.012,5.002,60.086,3.795,2000,10,27,-1
8339,3855397,107723612339.023,5.0,60.086,3.794,2000,10,28,-1
8340,3855564,107748582445.033,4.998,60.087,3.792,2000,10,29,-1
8341,3855731,107773552551.043,4.996,60.088,3.79,2000,10,30,-1
8342,3855897,107798522657.054,4.995,60.089,3.788,2000,10,31,-1
8343,3856064,107823492763.064,4.993,60.09,3.787,2000,11,1,-1
8344,3856231,107848462869.074,4.991,60.091,3.785,2000,11,2,-1
8345,3856398,107873432975.085,4.989,60.092,3.783,2000,11,3,-1
8346,3856565,107898403081.095,4.987,60.092,3.781,2000,11,4,-1
8347,3856732,107923373187.105,4.985,60.093,3.78,2000,11,5,-1
8348,3856899,107948343293.116,4.983,60.094,3.778,2000,11,6,-1
8349,3857065,107973313399.126,4.981,60.095,3.776,2000,11,7,-1
8350,3857232,107998283505.136,4.979,60.096,3.774,2000,11,8,-1
8351,3857399,108023253611.147,4.977,60.097,3.773,2000,11,9,-1
8352,3857566,108048223717.157,4.975,60.098,3.771,2000,11,10,-1
8353,3857733,108073193823.167,4.973,60.098,3.769,2000,11,11,-1
8354,3857900,108098163929.178,4.971,60.099,3.767,2000,11,12,-1
8355,3858067,108123134035.188,4.969,60.1,3.766,2000,11,13,-1
8356,3858233,108148104141.198,4.967,60.101,3.764,2000,11,14,-1
8357,3858400,108173074247.209,4.965,60.102,3.762,2000,11,15,-1
8358,3858567,108198044353.219,4.963,60.103,3.76,2000,11,16,-1
8359,3858734,108223014459.23,4.961,60.104,3.759,2000,11,17,-1
8360,3858901,108247984565.24,4.959,60.104,3.757,2000,11,18,-1
8361,3859068,108272954671.25,4.957,60.105,3.755,2000,11,19,-1
8362,3859235,108297924777.261,4.955,60.106,3.753,2000,11,20,-1
8363,3859401,108322894883.271,4.953,60.107,3.752,2000,11,21,-1
8364,3859568,108347864989.281,4.951,60.108,3.75,2000,11,22,-1
8365,3859735,108372835095.292,4.949,60.109,3.748,2000,11,23,-1
8366,3859902,108397805201.302,4.947,60.11,3.746,2000,11,24,-1
8367,3860069,108422775307.312,4.945,60.11,3.745,2000,11,25,-1
8368,3860236,108447745413.323,4.944,60.111,3.743,2000,11,26,-1
8369,3860403,108472715519.333,4.942,60.112,3.741,2000,11,27,-1
8370,3860569,108497685625.343,4.94,60.113,3.739,2000,11,28,-1
8371,3860736,108522655731.354,4.938,60.114,3.738,2000,11,29,-1
8372,3860903,108547625837.364,4.936,60.115,3.736,2000,11,30,-1
8373,3861070,108572595943.374,4.934,60.115,3.734,2000,12,1,-1
8374,3861237,108597566049.385,4.932,60.116,3.732,2000,12,2,-1
8375,3861404,108622536155.395,4.93,60.117,3.731,2000,12,3,-1
8376,3861571,108647506261.405,4.928,60.118,3.729,2000,12,4,-1
8377,3861737,108672476367.416,4.926,60.119,3.727,2000,12,5,-1
8378,3861904,108697446473.426,4.924,60.12,3.725,2000,12,6,-1
8379,3862071,108722416579.436,4.922,60.121,3.724,2000,12,7,-1
8380,3862238,108747386685.447,4.92,60.121,3.722,2000,12,8,-1
8381,3862405,108772356791.457,4.918,60.122,3.72,2000,12,9,-1
8382,3862572,108797326897.467,4.916,60.123,3.718,2000,12,10,-1
8383,3862739,108822297003.478,4.914,60.124,3.717,2000,12,11,-1
8384,3862905,108847267109.488,4.912,60.125,3.715,2000,12,12,-1
8385,3863072,108872237215.498,4.91,60.126,3.713,2000,12,13,-1
8386,3863239,108897207321.509,4.908,60.127,3.711,2000,12,14,-1
8387,3863406,108922177427.519,4.906,60.127,3.71,2000,12,15,-1
8388,3863573,108947147533.53,4.904,60.128,3.708,2000,12,16,-1
8389,3863740,108972117639.54,4.902,60.129,3.706,2000,12,17,-1
8390,3863907,108997087745.55,4.9,60.13,3.704,2000,12,18,-1
8391,3864073,109022057851.561,4.898,60.131,3.703,2000,12,19,-1
8392,3864240,109047027957.571,4.896,60.132,3.701,2000,12,20,-1
8393,3864407,109071998063.581,4.894,60.133,3.699,2000,12,21,-1
8394,3864574,109096968169.592,4.893,60.133,3.697,2000,12,22,-1
8395,3864741,109121938275.602,4.891,60.134,3.696,2000,12,23,-1
8396,3864908,109146908381.612,4.889,60.135,3.694,2000,12,24,-1
8397,3865075,109171878487.623,4.887,60.136,3.692,2000,12,25,-1
8398,3865241,109196848593.633,4.885,60.137,3.69,2000,12,26,-1
8399,3865408,109221818699.643,4.883,60.138,3.689,2000,12,27,-1
8400,3865575,109246788805.654,4.881,60.139,3.687,2000,12,28,-1
8401,3865742,109271758911.664,4.879,60.139,3.685,2000,12,29,-1
8402,3865909,109296729017.674,4.877,60.14,3.683,2000,12,30,-1
8403,3866076,109321699123.685,4.875,60.141,3.682,2000,12,31,-1
8404,3866243,109346669229.695,4.873,60.142,3.68,2001,1,1,-1
8405,3866423,109399407218.897,4.872,60.141,3.681,2001,1,2,-1
8406,3866603,109452145208.099,4.871,60.141,3.683,2001,1,3,-1
8407,3866783,109504883197.301,4.871,60.14,3.684,2001,1,4,-1
8408,3866963,109557621186.503,4.87,60.14,3.686,2001,1,5,-1
8409,3867143,109610359175.705,4.869,60.139,3.687,2001,1,6,-1
8410,3867323,109663097164.907,4.869,60.139,3.689,2001,1,7,-1
8411,3867503,109715835154.109,4.868,60.138,3.69,2001,1,8,-1
8412,3867683,109768573143.31,4.867,60.138,3.692,2001,1,9,-1
8413,3867863,109821311132.512,4.867,60.137,3.693,2001,1,10,-1
8414,3868043,109874049121.714,4.866,60.136,3.695,2001,1,11,-1
8415,3868223,109926787110.916,4.865,60.136,3.696,2001,1,12,-1
8416,3868403,109979525100.118,4.864,60.135,3.698,2001,1,13,-1
8417,3868583,110032263089.32,4.864,60.135,3.699,2001,1,14,-1
8418,3868763,110085001078.522,4.863,60.134,3.701,2001,1,15,-1
8419,3868943,110137739067.724,4.862,60.134,3.702,2001,1,16,-1
8420,3869123,110190477056.926,4.862,60.133,3.704,2001,1,17,-1
8421,3869303,110243215046.128,4.861,60.133,3.705,2001,1,18,-1
8422,3869483,110295953035.33,4.86,60.132,3.707,2001,1,19,-1
8423,3869663,110348691024.532,4.859,60.131,3.708,2001,1,20,-1
8424,3869843,110401429013.734,4.859,60.131,3.71,2001,1,21,-1
8425,3870023,110454167002.936,4.858,60.13,3.711,2001,1,22,-1
8426,3870203,110506904992.138,4.857,60.13,3.713,2001,1,23,-1
8427,3870383,110559642981.34,4.857,60.129,3.714,2001,1,24,-1
8428,3870563,110612380970.541,4.856,60.129,3.716,2001,1,25,-1
8429,3870743,110665118959.743,4.855,60.128,3.717,2001,1,26,-1
8430,3870923,110717856948.945,4.855,60.128,3.718,2001,1,27,-1
8431,3871103,110770594938.147,4.854,60.127,3.72,2001,1,28,-1
8432,3871283,110823332927.349,4.853,60.126,3.721,2001,1,29,-1
8433,3871463,110876070916.551,4.852,60.126,3.723,2001,1,30,-1
8434,3871643,110928808905.753,4.852,60.125,3.724,2001,1,31,-1
8435,3871823,110981546894.955,4.851,60.125,3.726,2001,2,1,-1
8436,3872003,111034284884.157,4.85,60.124,3.727,2001,2,2,-1
8437,3872183,111087022873.359,4.85,60.124,3.729,2001,2,3,-1
8438,3872363,111139760862.561,4.849,60.123,3.73,2001,2,4,-1
8439,3872543,111192498851.763,4.848,60.123,3.732,2001,2,5,-1
8440,3872723,111245236840.965,4.847,60.122,3.733,2001,2,6,-1
8441,3872903,111297974830.167,4.847,60.121,3.735,2001,2,7,-1
8442,3873083,111350712819.369,4.846,60.121,3.736,2001,2,8,-1
8443,3873263,111403450808.57,4.845,60.12,3.738,2001,2,9,-1
8444,3873443,111456188797.772,4.845,60.12,3.739,2001,2,10,-1
8445,3873623,111508926786.974,4.844,60.119,3.741,2001,2,11,-1
8446,3873803,111561664776.176,4.843,60.119,3.742,2001,2,12,-1
8447,3873983,111614402765.378,4.842,60.118,3.744,2001,2,13,-1
8448,3874163,111667140754.58,4.842,60.118,3.745,2001,2,14,-1
8449,3874343,111719878743.782,4.841,60.117,3.747,2001,2,15,-1
8450,3874523,111772616732.984,4.84,60.116,3.748,2001,2,16,-1
8451,3874703,111825354722.186,4.84,60.116,3.75,2001,2,17,-1
8452,3874883,111878092711.388,4.839,60.115,3.751,2001,2,18,-1
8453,3875063,111930830700.59,4.838,60.115,3.752,2001,2,19,-1
8454,3875243,111983568689.792,4.838,60.114,3.754,2001,2,20,-1
8455,3875423,112036306678.994,4.837,60.114,3.755,2001,2,21,-1
8456,3875603,112089044668.196,4.836,60.113,3.757,2001,2,22,-1
8457,3875783,112141782657.398,4.835,60.113,3.758,2001,2,23,-1
8458,3875963,112194520646.599,4.835,60.112,3.76,2001,2,24,-1
8459,3876143,112247258635.801,4.834,60.111,3.761,2001,2,25,-1
8460,3876323,112299996625.003,4.833,60.111,3.763,2001,2,26,-1
8461,3876503,112352734614.205,4.833,60.11,3.764,2001,2,27,-1
8462,3876683,112405472603.407,4.832,60.11,3.766,2001,2,28,-1
8463,3876863,112458210592.609,4.831,60.109,3.767,2001,3,1,-1
8464,3877043,112510948581.811,4.83,60.109,3.769,2001,3,2,-1
8465,3877223,112563686571.013,4.83,60.108,3.77,2001,3,3,-1
8466,3877403,112616424560.215,4.829,60.108,3.772,2001,3,4,-1
8467,3877583,112669162549.417,4.828,60.107,3.773,2001,3,5,-1
8468,3877763,112721900538.619,4.828,60.106,3.775,2001,3,6,-1
8469,3877943,112774638527.821,4.827,60.106,3.776,2001,3,7,-1
8470,3878123,112827376517.023,4.826,60.105,3.778,2001,3,8,-1
8471,3878303,112880114506.225,4.826,60.105,3.779,2001,3,9,-1
8472,3878483,112932852495.427,4.825,60.104,3.781,2001,3,10,-1
8473,3878663,112985590484.628,4.824,60.104,3.782,2001,3,11,-1
8474,3878843,113038328473.83,4.823,60.103,3.784,2001,3,12,-1
8475,3879023,113091066463.032,4.823,60.103,3.785,2001,3,13,-1
8476,3879203,113143804452.234,4.822,60.102,3.787,2001,3,14,-1
8477,3879383,113196542441.436,4.821,60.101,3.788,2001,3,15,-1
8478,3879563,113249280430.638,4.821,60.101,3.789,2001,3,16,-1
8479,3879743,113302018419.84,4.82,60.1,3.791,2001,3,17,-1
8480,3879923,113354756409.042,4.819,60.1,3.792,2001,3,18,-1
8481,3880103,113407494398.244,4.818,60.099,3.794,2001,3,19,-1
8482,3880283,113460232387.446,4.818,60.099,3.795,2001,3,20,-1
8483,3880463,113512970376.648,4.817,60.098,3.797,2001,3,21,-1
8484,3880643,113565708365.85,4.816,60.098,3.798,2001,3,22,-1
8485,3880823,113618446355.052,4.816,60.097,3.8,2001,3,23,-1
8486,3881003,113671184344.254,4.815,60.096,3.801,2001,3,24,-1
8487,3881183,113723922333.456,4.814,60.096,3.803,2001,3,25,-1
8488,3881363,113776660322.657,4.813,60.095,3.804,2001,3,26,-1
8489,3881543,113829398311.859,4.813,60.095,3.806,2001,3,27,-1
8490,3881723,113882136301.061,4.812,60.094,3.807,2001,3,28,-1
8491,3881903,113934874290.263,4.811,60.094,3.809,2001,3,29,-1
8492,3882083,113987612279.465,4.811,60.093,3.81,2001,3,30,-1
8493,3882263,114040350268.667,4.81,60.093,3.812,2001,3,31,-1
8494,3882443,114093088257.869,4.809,60.092,3.813,2001,4,1,-1
8495,3882623,114145826247.071,4.809,60.091,3.815,2001,4,2,-1
8496,3882804,114198564236.273,4.808,60.091,3.816,2001,4,3,-1
8497,3882984,114251302225.475,4.807,60.09,3.818,2001,4,4,-1
8498,3883164,114304040214.677,4.806,60.09,3.819,2001,4,5,-1
8499,3883344,114356778203.879,4.806,60.089,3.821,2001,4,6,-1
8500,3883524,114409516193.081,4.805,60.089,3.822,2001,4,7,-1
8501,3883704,114462254182.283,4.804,60.088,3.824,2001,4,8,-1
8502,3883884,114514992171.485,4.804,60.087,3.825,2001,4,9,-1
8503,3884064,114567730160.686,4.803,60.087,3.826,2001,4,10,-1
8504,3884244,114620468149.888,4.802,60.086,3.828,2001,4,11,-1
8505,3884424,114673206139.09,4.801,60.086,3.829,2001,4,12,-1
8506,3884604,114725944128.292,4.801,60.085,3.831,2001,4,13,-1
8507,3884784,114778682117.494,4.8,60.085,3.832,2001,4,14,-1
8508,3884964,114831420106.696,4.799,60.084,3.834,2001,4,15,-1
8509,3885144,114884158095.898,4.799,60.084,3.835,2001,4,16,-1
8510,3885324,114936896085.1,4.798,60.083,3.837,2001,4,17,-1
8511,3885504,114989634074.302,4.797,60.082,3.838,2001,4,18,-1
8512,3885684,115042372063.504,4.797,60.082,3.84,2001,4,19,-1
8513,3885864,115095110052.706,4.796,60.081,3.841,2001,4,20,-1
8514,3886044,115147848041.908,4.795,60.081,3.843,2001,4,21,-1
8515,3886224,115200586031.11,4.794,60.08,3.844,2001,4,22,-1
8516,3886404,115253324020.312,4.794,60.08,3.846,2001,4,23,-1
8517,3886584,115306062009.514,4.793,60.079,3.847,2001,4,24,-1
8518,3886764,115358799998.716,4.792,60.079,3.849,2001,4,25,-1
8519,3886944,115411537987.917,4.792,60.078,3.85,2001,4,26,-1
8520,3887124,115464275977.119,4.791,60.077,3.852,2001,4,27,-1
8521,3887304,115517013966.321,4.79,60.077,3.853,2001,4,28,-1
8522,3887484,115569751955.523,4.789,60.076,3.855,2001,4,29,-1
8523,3887664,115622489944.725,4.789,60.076,3.856,2001,4,30,-1
8524,3887844,115675227933.927,4.788,60.075,3.858,2001,5,1,-1
8525,3888024,115727965923.129,4.787,60.075,3.859,2001,5,2,-1
8526,3888204,115780703912.331,4.787,60.074,3.86,2001,5,3,-1
8527,3888384,115833441901.533,4.786,60.074,3.862,2001,5,4,-1
8528,3888564,115886179890.735,4.785,60.073,3.863,2001,5,5,-1
8529,3888744,115938917879.937,4.784,60.072,3.865,2001,5,6,-1
8530,3888924,115991655869.139,4.784,60.072,3.866,2001,5,7,-1
8531,3889104,116044393858.341,4.783,60.071,3.868,2001,5,8,-1
8532,3889284,116097131847.543,4.782,60.071,3.869,2001,5,9,-1
8533,3889464,116149869836.745,4.782,60.07,3.871,2001,5,10,-1
8534,3889644,116202607825.946,4.781,60.07,3.872,2001,5,11,-1
8535,3889824,116255345815.148,4.78,60.069,3.874,2001,5,12,-1
8536,3890004,116308083804.35,4.78,60.069,3.875,2001,5,13,-1
8537,3890184,116360821793.552,4.779,60.068,3.877,2001,5,14,-1
8538,3890364,116413559782.754,4.778,60.067,3.878,2001,5,15,-1
8539,3890544,116466297771.956,4.777,60.067,3.88,2001,5,16,-1
8540,3890724,116519035761.158,4.777,60.066,3.881,2001,5,17,-1
8541,3890904,116571773750.36,4.776,60.066,3.883,2001,5,18,-1
8542,3891084,116624511739.562,4.775,60.065,3.884,2001,5,19,-1
8543,3891264,116677249728.764,4.775,60.065,3.886,2001,5,20,-1
8544,3891444,116729987717.966,4.774,60.064,3.887,2001,5,21,-1
8545,3891624,116782725707.168,4.773,60.064,3.889,2001,5,22,-1
8546,3891804,116835463696.37,4.772,60.063,3.89,2001,5,23,-1
8547,3891984,116888201685.572,4.772,60.062,3.892,2001,5,24,-1
8548,3892164,116940939674.774,4.771,60.062,3.893,2001,5,25,-1
8549,3892344,116993677663.975,4.77,60.061,3.895,2001,5,26,-1
8550,3892524,117046415653.177,4.77,60.061,3.896,2001,5,27,-1
8551,3892704,117099153642.379,4.769,60.06,3.897,2001,5,28,-1
8552,3892884,117151891631.581,4.768,60.06,3.899,2001,5,29,-1
8553,3893064,117204629620.783,4.768,60.059,3.9,2001,5,30,-1
8554,3893244,117257367609.985,4.767,60.059,3.902,2001,5,31,-1
8555,3893424,117310105599.187,4.766,60.058,3.903,2001,6,1,-1
8556,3893604,117362843588.389,4.765,60.057,3.905,2001,6,2,-1
8557,3893784,117415581577.591,4.765,60.057,3.906,2001,6,3,-1
8558,3893964,117468319566.793,4.764,60.056,3.908,2001,6,4,-1
8559,3894144,117521057555.995,4.763,60.056,3.909,2001,6,5,-1
8560,3894324,117573795545.197,4.763,60.055,3.911,2001,6,6,-1
8561,3894504,117626533534.399,4.762,60.055,3.912,2001,6,7,-1
8562,3894684,117679271523.601,4.761,60.054,3.914,2001,6,8,-1
8563,3894864,117732009512.803,4.76,60.054,3.915,2001,6,9,-1
8564,3895044,117784747502.004,4.76,60.053,3.917,2001,6,10,-1
8565,3895224,117837485491.206,4.759,60.052,3.918,2001,6,11,-1
8566,3895404,117890223480.408,4.758,60.052,3.92,2001,6,12,-1
8567,3895584,117942961469.61,4.758,60.051,3.921,2001,6,13,-1
8568,3895764,117995699458.812,4.757,60.051,3.923,2001,6,14,-1
8569,3895944,118048437448.014,4.756,60.05,3.924,2001,6,15,-1
8570,3896124,118101175437.216,4.755,60.05,3.926,2001,6,16,-1
8571,3896304,118153913426.418,4.755,60.049,3.927,2001,6,17,-1
8572,3896484,118206651415.62,4.754,60.049,3.929,2001,6,18,-1
8573,3896664,118259389404.822,4.753,60.048,3.93,2001,6,19,-1
8574,3896844,118312127394.024,4.753,60.047,3.932,2001,6,20,-1
8575,3897024,118364865383.226,4.752,60.047,3.933,2001,6,21,-1
8576,3897204,118417603372.428,4.751,60.046,3.934,2001,6,22,-1
8577,3897384,118470341361.63,4.751,60.046,3.936,2001,6,23,-1
8578,3897564,118523079350.832,4.75,60.045,3.937,2001,6,24,-1
8579,3897744,118575817340.034,4.749,60.045,3.939,2001,6,25,-1
8580,3897924,118628555329.235,4.748,60.044,3.94,2001,6,26,-1
8581,3898104,118681293318.437,4.748,60.044,3.942,2001,6,27,-1
8582,3898284,118734031307.639,4.747,60.043,3.943,2001,6,28,-1
8583,3898464,118786769296.841,4.746,60.042,3.945,2001,6,29,-1
8584,3898644,118839507286.043,4.746,60.042,3.946,2001,6,30,-1
8585,3898824,118892245275.245,4.745,60.041,3.948,2001,7,1,-1
8586,3899004,118944983264.447,4.744,60.041,3.949,2001,7,2,-1
8587,3899185,118997721253.649,4.743,60.04,3.951,2001,7,3,-1
8588,3899365,119050459242.851,4.743,60.04,3.952,2001,7,4,-1
8589,3899545,119103197232.053,4.742,60.039,3.954,2001,7,5,-1
8590,3899725,119155935221.255,4.741,60.039,3.955,2001,7,6,-1
8591,3899905,119208673210.457,4.741,60.038,3.957,2001,7,7,-1
8592,3900085,119261411199.659,4.74,60.037,3.958,2001,7,8,-1
8593,3900265,119314149188.861,4.739,60.037,3.96,2001,7,9,-1
